title,url,date_range,start_date,end_date,image_url,categories,main_category,site_name,info,site_domain,site_type,scraped_date,detail_title,subtitle,detail_content,summary,venue,address,phone,price,detail_images,image_count,keywords,view_count
인문학을 통한 삶의 지혜와 회복,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2449?menuCd=NS_PRO_CAL,2025-06-05 ~ 2025-08-28,2025-06-05,2025-08-28,https://inmun360.culture.go.kr/b2bc/file/download/40556,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,053-664-3572,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2449', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"역사와 함께 읽는 고전, 고전과 함께 읽는 역사 (부제: 고전의 시선으로 따라가는 서양 문명 이야기)",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2441?menuCd=NS_PRO_CAL,2025-06-12 ~ 2025-08-28,2025-06-12,2025-08-28,https://inmun360.culture.go.kr/b2bc/file/download/40607,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,02-900-1835,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2441', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"대중음악을 통해 이해하는 한국의 과거, 현재, 미래",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2444?menuCd=NS_PRO_CAL,2025-05-29 ~ 2025-08-28,2025-05-29,2025-08-28,https://inmun360.culture.go.kr/b2bc/file/download/44528,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,02-3407-1100,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2444', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
영화와 문학을 통해서 배우는 세계사의 교훈,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2412?menuCd=NS_PRO_CAL,2025-06-12 ~ 2025-08-28,2025-06-12,2025-08-28,https://inmun360.culture.go.kr/b2bc/file/download/41761,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,031-8075-9391,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2412', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
수어 역사를 노래하다 Ⅱ,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2728?menuCd=NS_PRO_CAL,2025-06-13 ~ 2025-08-29,2025-06-13,2025-08-29,https://inmun360.culture.go.kr/b2bc/file/download/45071,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,042-345-9993,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2728', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
그림책으로 내 마음 살펴보기,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2414?menuCd=NS_PRO_CAL,2025-07-11 ~ 2025-08-29,2025-07-11,2025-08-29,https://inmun360.culture.go.kr/b2bc/file/download/47986,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,031-770-2562,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2414', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
2025 길위의 인문학(청년),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2898?menuCd=NS_PRO_CAL,2025-07-05 ~ 2025-08-30,2025-07-05,2025-08-30,https://inmun360.culture.go.kr/b2bc/file/download/50972,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,033-912-5001,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2898', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
모두의 천문학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2785?menuCd=NS_PRO_CAL,2025-06-25 ~ 2025-08-30,2025-06-25,2025-08-30,https://inmun360.culture.go.kr/b2bc/file/download/45184,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,055-225-7321,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2785', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
색(色)으로 읽는 인문학 – 나주의 색(色),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2717?menuCd=NS_PRO_CAL,2025-06-28 ~ 2025-08-30,2025-06-28,2025-08-30,https://inmun360.culture.go.kr/b2bc/file/download/46073,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,061-335-0091,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2717', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"음악, 당신의 이야기를 들려주세요",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2680?menuCd=NS_PRO_CAL,2025-06-19 ~ 2025-08-30,2025-06-19,2025-08-30,https://inmun360.culture.go.kr/b2bc/file/download/43258,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,032-505-0062,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2680', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
부산의 근대와 마주한 나,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2613?menuCd=NS_PRO_CAL,2025-06-12 ~ 2025-08-30,2025-06-12,2025-08-30,https://inmun360.culture.go.kr/b2bc/file/download/42432,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,051-891-2022,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2613', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
2025 지혜학교 <철학자에게 배우는 공존의 길>,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2560?menuCd=NS_PRO_CAL,2025-06-14 ~ 2025-08-30,2025-06-14,2025-08-30,https://inmun360.culture.go.kr/b2bc/file/download/43881,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,02-2209-0095,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2560', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"세상을 읽는 영화, 역사를 품은 문학 (부제: 책과 스크린으로 배우는 세계사)",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2440?menuCd=NS_PRO_CAL,2025-06-14 ~ 2025-08-30,2025-06-14,2025-08-30,https://inmun360.culture.go.kr/b2bc/file/download/40633,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,02-900-1835,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2440', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
영산강을 따라 흐르는 나주인의 정신문화,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2764?menuCd=NS_PRO_CAL,2025-06-23 ~ 2025-09-01,2025-06-23,2025-09-01,https://inmun360.culture.go.kr/b2bc/file/download/47127,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,061-339-4584,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2764', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
문명사로 보는 아시아 문화인류학,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2730?menuCd=NS_PRO_CAL,2025-06-17 ~ 2025-09-02,2025-06-17,2025-09-02,https://inmun360.culture.go.kr/b2bc/file/download/50576,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,20250528091,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2730', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
어른을 위한 옛이야기 사용법,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2497?menuCd=NS_PRO_CAL,2025-06-02 ~ 2025-09-02,2025-06-02,2025-09-02,https://inmun360.culture.go.kr/b2bc/file/download/40955,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:14,인문네트워크,,,,신청/정원(명),확인하기,010-5031-0440,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2497', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"수성(守城), 우리가 지켜낸 것들!",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2468?menuCd=NS_PRO_CAL,2025-07-01 ~ 2025-09-02,2025-07-01,2025-09-02,https://inmun360.culture.go.kr/b2bc/file/download/44008,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,053-668-1700,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2468', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"인문학, 로컬을 깨우다(AI 시대의 사유실험)",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2812?menuCd=NS_PRO_CAL,2025-07-09 ~ 2025-09-03,2025-07-09,2025-09-03,https://inmun360.culture.go.kr/b2bc/file/download/47693,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,02-2627-2996,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2812', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
드로잉 : 끌리는 여행,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2745?menuCd=NS_PRO_CAL,2025-06-25 ~ 2025-09-03,2025-06-25,2025-09-03,https://inmun360.culture.go.kr/b2bc/file/download/45170,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,02-6257-1045,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2745', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
155마일 DMZ 한국사,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2594?menuCd=NS_PRO_CAL,2025-06-11 ~ 2025-09-03,2025-06-11,2025-09-03,https://inmun360.culture.go.kr/b2bc/file/download/42709,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,033-639-2978,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2594', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"색(色)으로 찾는 몸과 마음의 균형 : 먹는 색, 보는 색, 치유하는 색",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2477?menuCd=NS_PRO_CAL,2025-06-18 ~ 2025-09-03,2025-06-18,2025-09-03,https://inmun360.culture.go.kr/b2bc/file/download/42053,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,031-982-1110,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2477', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
"태어나보니, 식민지 : 20세기 소년소녀 생활사",https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2479?menuCd=NS_PRO_CAL,2025-07-02 ~ 2025-09-03,2025-07-02,2025-09-03,https://inmun360.culture.go.kr/b2bc/file/download/42880,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,02-307-6701,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2479', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
도서관에서 떠나는 섬 여행,https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/3005?menuCd=NS_PRO_CAL,2025-07-15 ~ 2025-09-04,2025-07-15,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/51201,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,061-242-0121,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/3005', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
좋아하는 그림책 옆에 더 좋아하는 그림책(그림책으로 배우는 인문학),https://inmun360.culture.go.kr/b2bc/com/pro/calDetail/2927?menuCd=NS_PRO_CAL,2025-06-22 ~ 2025-09-04,2025-06-22,2025-09-04,https://inmun360.culture.go.kr/b2bc/file/download/49118,"['교육', '인문네트워크']",교육,인문네트워크,,inmun360.culture.go.kr,인문네트워크,2025-08-17 12:49:18,인문네트워크,,,,신청/정원(명),확인하기,02-849-8588,,"['https://thearts.arko.or.kr/b2bc/assets/images/header_flag.svg', 'https://thearts.arko.or.kr/b2bc/assets/images/head_ico_nuri.svg', 'https://thearts.arko.or.kr/b2bc/com/src/pro/image/2927', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo01.png', 'https://thearts.arko.or.kr/b2bc/assets/images/user/footer_sitelogo02.png']",7,,
